resident_status_code	race_desc_victim	ethnicity_name_victim	pub_agency_name	offense_name	location_name	weapon_name	injury_name	relationship_name	incident_isweekend
R	White	Not Hispanic or Latino	Watford City	Fondling	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Beulah	Fondling	Residence/Home	None	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Stranger	True
R	White	Not Specified	Morton	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Burleigh	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Burleigh	Simple Assault	Residence/Home	Unknown	Minor Injury	Victim Was Offender	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	True
R	White	Not Hispanic or Latino	Minot	Aggravated Assault	Hotel/Motel/Etc.	Personal Weapons	Unconscious	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Valley City	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Friend	False
R	White	Not Hispanic or Latino	Ward	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	Asian	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
N	White	Not Hispanic or Latino	Grafton	Rape	Residence/Home	None	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Unknown	Not Specified	Mandan	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim Was Sibling	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Specified	McHenry	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Child of Boyfriend or Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
N	White	Not Specified	Mandan	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Mandan	Intimidation	Residence/Home	N/A	N/A	Victim was Ex-Spouse	False
R	Black or African American	Not Hispanic or Latino	Grand Forks	Simple Assault	Parking/Drop Lot/Garage	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	School-Elementary/Secondary	Other	None	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Dickinson	Intimidation	Residence/Home	N/A	N/A	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	True
N	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Parking/Drop Lot/Garage	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Offender	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	None	Victim Was Spouse	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Devils Lake	Simple Assault	Restaurant	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N	American Indian or Alaska Native	Not Hispanic or Latino	West Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	Black or African American	Not Hispanic or Latino	Grand Forks	Intimidation	School-Elementary/Secondary	N/A	N/A	Relationship Unknown	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	School-Elementary/Secondary	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Ex-Spouse	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
N/A	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Specialty Store	Personal Weapons	None	Victim Was Stranger	False
N	White	Unknown	Mandan	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Parent	True
R	White	Not Hispanic or Latino	Williston	Simple Assault	School-Elementary/Secondary	Other	None	Victim Was Offender	False
R	White	Unknown	Grand Forks	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
N	White	Not Hispanic or Latino	West Fargo	Simple Assault	School-Elementary/Secondary	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	None	Victim was Otherwise Known	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Rugby	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Relationship Unknown	True
R	White	Not Hispanic or Latino	Dickinson	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Other Major Injury	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Devils Lake	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Bottineau	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Other	Minor Injury	Victim Was Acquaintance	True
R	White	Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Sibling	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Spouse	False
N/A	White	Hispanic or Latino	Devils Lake	Simple Assault	Residence/Home	Other	Minor Injury	Victim was Otherwise Known	False
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N/A	White	Not Hispanic or Latino	Bismarck	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Renville	Rape	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Specified	Mandan	Aggravated Assault	Residence/Home	Other	Possible Internal Injury	Victim Was Child	False
R	White	Not Hispanic or Latino	Bismarck	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Minot	Rape	Residence/Home	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Fargo	Rape	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Specified	Mandan	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Stranger	True
R	White	Not Hispanic or Latino	Minot	Rape	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Lamoure	Aggravated Assault	Residence/Home	Personal Weapons	Severe Laceration	Victim Was Offender	False
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Stranger	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Minor Injury	Victim Was Spouse	True
N	White	Not Specified	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim was Ex-Spouse	False
R	White	Not Specified	Mandan	Intimidation	School-Elementary/Secondary	N/A	N/A	Relationship Unknown	False
N	White	Not Hispanic or Latino	Grand Forks	Rape	Residence/Home	None	Minor Injury	Victim was Otherwise Known	True
N	Unknown	Not Specified	Morton	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	Drug Store/Doctor's Office/Hospital	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	West Fargo	Rape	Parking/Drop Lot/Garage	Personal Weapons	Minor Injury	Victim was Employee	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Friend	False
R	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Residence/Home	Asphyxiation	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
N	White	Not Hispanic or Latino	Minot	Rape	Residence/Home	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Residence/Home	Personal Weapons	Apparent Broken Bones	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Department/Discount Store	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	School-Elementary/Secondary	Personal Weapons	None	Victim Was Acquaintance	False
N/A	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim Was Boyfriend/Girlfriend	False
R	Unknown	Not Specified	Mandan	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	True
N/A	American Indian or Alaska Native	Not Hispanic or Latino	Fort Totten Agency	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Watford City	Aggravated Assault	Residence/Home	Blunt Object	Minor Injury	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Fargo	Rape	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	McHenry	Aggravated Assault	Residence/Home	Personal Weapons	Unconscious	Victim Was Boyfriend/Girlfriend	False
N	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	School-Elementary/Secondary	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N/A	White	Hispanic or Latino	Bismarck	Aggravated Assault	Residence/Home	Firearm	Other Major Injury	Victim Was Stranger	True
R	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	True
N	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	West Fargo	Rape	Residence/Home	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Black or African American	Not Hispanic or Latino	Williston	Aggravated Assault	Residence/Home	Handgun	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Burleigh	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	School-Elementary/Secondary	Personal Weapons	Possible Internal Injury	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Mandan	Fondling	Other/Unknown	Personal Weapons	None	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
N/A	American Indian or Alaska Native	Unknown	Grand Forks	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Cass	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
N	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Commercial/Office Building	Asphyxiation	Possible Internal Injury	Victim Was Boyfriend/Girlfriend	True
N/A	White	Not Hispanic or Latino	Burleigh	Aggravated Assault	Residence/Home	Shotgun	None	Victim was Otherwise Known	True
N	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Apparent Broken Bones	Victim Was Stranger	True
R	Unknown	Not Hispanic or Latino	Minot	Rape	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Dickinson	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Hispanic or Latino	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Aggravated Assault	School-Elementary/Secondary	Personal Weapons	Possible Internal Injury	Victim Was Acquaintance	False
N/A	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Neighbor	False
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Child	False
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	Unknown	Unknown	Williston	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	True
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Blunt Object	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Stark	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Mountrail	Aggravated Assault	Bar/Nightclub	Personal Weapons	Unconscious	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Devils Lake	Simple Assault	Department/Discount Store	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
