resident_status_code	race_desc_victim	ethnicity_name_victim	pub_agency_name	offense_name	location_name	weapon_name	injury_name	relationship_name	incident_isweekend
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim was Otherwise Known	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Other	Minor Injury	Victim Was Child	True
R	Asian	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
R	American Indian or Alaska Native	Unknown	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Mandan	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Offender	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Severe Laceration	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	True
R	White	Not Hispanic or Latino	Wahpeton	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Spouse	True
N/A	White	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Minot	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Other	None	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Minot	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
N	White	Not Hispanic or Latino	Ward	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim Was Child	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Grand Forks	Rape	Residence/Home	None	None	Victim Was Friend	False
R	White	Not Hispanic or Latino	Cass	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
N	White	Not Hispanic or Latino	Burleigh	Aggravated Assault	Jail/Prison/Penitentiary/Corrections Facility	Other	Other Major Injury	Victim was Otherwise Known	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Other Family Member	True
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Other/Unknown	Personal Weapons	Minor Injury	Victim Was Spouse	False
N	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Specialty Store	Personal Weapons	Minor Injury	Victim Was Friend	False
N	White	Not Hispanic or Latino	Pembina	Rape	Residence/Home	Other	Possible Internal Injury	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fort Totten Agency	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Parent	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Other Major Injury	Victim Was Friend	False
R	White	Not Hispanic or Latino	Ransom	Intimidation	Rental Storage Facility	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Jamestown	Aggravated Assault	Residence/Home	Asphyxiation	Unconscious	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Cass	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
N/A	White	Not Hispanic or Latino	Cavalier	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim was Otherwise Known	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Friend	True
N	American Indian or Alaska Native	Not Hispanic or Latino	Mandan	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
N/A	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Sodomy	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Friend	False
R	White	Hispanic or Latino	Grafton	Fondling	Residence/Home	None	None	Victim Was Other Family Member	True
R	White	Not Hispanic or Latino	Fargo	Intimidation	Other/Unknown	N/A	N/A	Victim Was Acquaintance	False
N/A	White	Not Hispanic or Latino	Bismarck	Aggravated Assault	School-Elementary/Secondary	Blunt Object	Possible Internal Injury	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Valley City	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Spouse	False
N	White	Unknown	McHenry	Intimidation	Bank/Savings and Loan	N/A	N/A	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Williston	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Spouse	False
N/A	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Parent	False
R	White	Not Hispanic or Latino	Minot	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Watford City	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Child	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Neighbor	True
R	White	Not Hispanic or Latino	Lisbon	Simple Assault	Community Center	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
R	Black or African American	Not Hispanic or Latino	Dickinson	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Child	False
N	White	Not Hispanic or Latino	Mandan	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	West Fargo	Rape	Residence/Home	Personal Weapons	None	Victim Was Child	False
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Stranger	True
R	White	Not Hispanic or Latino	Burleigh	Intimidation	Residence/Home	N/A	N/A	Victim Was Parent	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Wahpeton	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	Black or African American	Not Hispanic or Latino	Minot	Aggravated Assault	Residence/Home	Asphyxiation	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
N/A	Unknown	Not Specified	Minot	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child	False
U	White	Not Specified	Morton	Fondling	Residence/Home	None	None	Victim Was Other Family Member	False
R	White	Not Hispanic or Latino	Mandan	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Employee	False
N	White	Not Hispanic or Latino	Bismarck	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Lisbon	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Killdeer	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was In-law	False
R	Unknown	Not Hispanic or Latino	Fargo	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	Black or African American	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Bar/Nightclub	Firearm	Other Major Injury	Relationship Unknown	True
R	White	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	True
R	White	Not Hispanic or Latino	Watford City	Fondling	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
N/A	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Williams	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Unconscious	Victim Was Stepchild	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Mandan	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Relationship Unknown	False
R	White	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	True
R	White	Not Hispanic or Latino	Dunn	Aggravated Assault	Residence/Home	Blunt Object	Severe Laceration	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
N	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Bar/Nightclub	Personal Weapons	Possible Internal Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Jamestown	Kidnapping/Abduction	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Specialty Store	Personal Weapons	None	Victim was Otherwise Known	False
N/A	White	Not Hispanic or Latino	Fargo	Intimidation	School-Elementary/Secondary	N/A	N/A	Victim Was Offender	False
R	White	Not Hispanic or Latino	Grand Forks	Kidnapping/Abduction	Residence/Home	Personal Weapons	None	Relationship Unknown	False
N	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
N	White	Not Specified	Morton	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	Native Hawaiian or Other Pacific Islander	Unknown	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Parent	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Intimidation	Cyberspace	N/A	N/A	Victim Was Stranger	True
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Stranger	True
R	White	Not Hispanic or Latino	Bismarck	Intimidation	Residence/Home	N/A	N/A	Victim Was Neighbor	True
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Stranger	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	True
N	White	Not Hispanic or Latino	Fargo	Fondling	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Asphyxiation	Possible Internal Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Dickinson	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	Black or African American	Not Hispanic or Latino	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Parking/Drop Lot/Garage	Blunt Object	Unconscious	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Stepchild	True
N	White	Not Hispanic or Latino	Fargo	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Specified	Emmons	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Parent	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	True
N	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Rape	Field/Woods	None	Minor Injury	Victim Was Friend	False
R	White	Hispanic or Latino	Fargo	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Bismarck	Intimidation	Residence/Home	N/A	N/A	Victim Was Parent	True
R	White	Not Hispanic or Latino	Ransom	Incest	Residence/Home	N/A	N/A	Victim Was Child	False
R	White	Not Hispanic or Latino	Minot	Intimidation	Residence/Home	N/A	N/A	Victim Was Friend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fort Totten Agency	Kidnapping/Abduction	Residence/Home	None	None	Victim Was Child	False
R	White	Not Hispanic or Latino	Mountrail	Intimidation	Residence/Home	N/A	N/A	Victim Was Neighbor	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Specified	McHenry	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Child	True
R	White	Hispanic or Latino	Dickinson	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Devils Lake	Simple Assault	Parking/Drop Lot/Garage	Personal Weapons	Minor Injury	Relationship Unknown	False
R	White	Not Hispanic or Latino	Bismarck	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	False
R	White	Not Hispanic or Latino	Dickinson	Simple Assault	Grocery/Supermarket	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Dickinson	Aggravated Assault	Residence/Home	Asphyxiation	None	Victim Was Sibling	False
R	White	Unknown	Dickinson	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Friend	False
R	White	Not Specified	Grand Forks	Intimidation	Cyberspace	N/A	N/A	Victim Was Friend	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Friend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
